source_organisme,source_titre,source_annee,source_url,page_pdf,groupe_page,code_ch_isco_19,profession,chomage_pct,postes_vacants_pct,immigration_pct,emploi_pct,demographie_pct,qualification_pct,indice_global,actifs_occupes_milliers,formation_au_sein_groupe_pct,proportion_femmes_pct,note
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,60,"Professions intermédiaires des services juridiques, des services sociaux et assimilés (CH-ISCO-19 : 34)",34,"Prof. interm. services juridiques, sociaux et culturels",1.9,1.1,8.0,3.3,19.1,95.2,5.0,103,,55.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,60,"Professions intermédiaires des services juridiques, des services sociaux et assimilés (CH-ISCO-19 : 34)",34110,Professions juridiques intermédiaires et assim.,0.8,1.3,4.8,4.3,17.4,98.7,5.6,11,,55.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,60,"Professions intermédiaires des services juridiques, des services sociaux et assimilés (CH-ISCO-19 : 34)",34120,Professions intermédiaires du travail social,2.0,0.7,4.7,3.9,19.2,97.1,4.8,40,,55.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,60,"Professions intermédiaires des services juridiques, des services sociaux et assimilés (CH-ISCO-19 : 34)",34130,Professions intermédiaires des religions,0.2,0.1,6.1,4.8,37.0,97.3,6.4,4,,55.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,60,"Professions intermédiaires des services juridiques, des services sociaux et assimilés (CH-ISCO-19 : 34)","34210, 20",Travailleurs du secteur des sports et des activités de remise en forme,1.2,0.4,10.0,3.6,17.9,93.5,5.0,20,,55.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,60,"Professions intermédiaires des services juridiques, des services sociaux et assimilés (CH-ISCO-19 : 34)",34230,"Instructeurs et animateurs de programmes, loisirs et activités de remise en forme",2.5,3.6,8.7,2.3,16.2,91.7,4.7,6,,55.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,60,"Professions intermédiaires des services juridiques, des services sociaux et assimilés (CH-ISCO-19 : 34)",34310,Photographes,1.4,0.3,7.3,1.3,19.9,93.2,4.2,4,,55.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,60,"Professions intermédiaires des services juridiques, des services sociaux et assimilés (CH-ISCO-19 : 34)",34320,Décorateurs et designers d’intérieur,2.2,2.5,10.6,0.3,24.3,94.9,5.2,7,,55.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,60,"Professions intermédiaires des services juridiques, des services sociaux et assimilés (CH-ISCO-19 : 34)","34330, 50","Techniciens de galeries d’art, de musées et de bibliothèques",2.6,0.6,9.6,1.6,17.8,86.4,3.6,5,,55.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,60,"Professions intermédiaires des services juridiques, des services sociaux et assimilés (CH-ISCO-19 : 34)",34340,"Chefs cuisiniers, chefs cuisiniers remplaçants et sous-chefs cuisiniers",4.3,2.3,20.8,3.5,14.8,93.0,5.0,9,,55.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,61,Techniciens de l’information et de la communication (CH-ISCO-19 : 35),35,Techniciens de l’information et de la communication,2.5,6.1,10.2,3.0,19.0,94.8,5.9,28,,16.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,61,Techniciens de l’information et de la communication (CH-ISCO-19 : 35),351,"Techniciens, opérations et soutien aux utilisateurs des TIC",2.4,7.5,10.5,3.7,19.6,96.4,6.4,22,,16.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,61,Techniciens de l’information et de la communication (CH-ISCO-19 : 35),352,Techniciens des télécommunications et de la radiodiffusion,2.8,1.1,9.5,1.0,17.2,89.4,3.6,7,,16.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,62,Employés de bureau (CH-ISCO-19 : 41),41,Employés de bureau,3.6,1.7,4.5,-2.7,24.5,95.3,3.5,238,,77.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,63,Employés de type administratif avec contact client (CH-ISCO-19 : 42),42,Employés de type admin. avec contact client,4.0,3.2,8.2,-3.4,20.8,93.5,3.7,66,,58.2,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,63,Employés de type administratif avec contact client (CH-ISCO-19 : 42),421,"Guichetiers, encaisseurs et assim.",2.2,1.0,6.0,-4.7,20.6,94.8,3.4,41,,58.2,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,63,Employés de type administratif avec contact client (CH-ISCO-19 : 42),42210,Consultants et employés d’agence de voyages,3.7,1.3,7.3,-0.9,18.2,97.2,3.2,5,,58.2,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,63,Employés de type administratif avec contact client (CH-ISCO-19 : 42),"42220, 30","Employés de centre d’appel, téléphonistesstandardistes",9.7,13.8,9.9,-6.6,18.6,87.1,3.6,5,,58.2,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,63,Employés de type administratif avec contact client (CH-ISCO-19 : 42),"42240, 50, 60, 70, 90","Réceptionnistes, y c. dans l’hôtellerie, et autres employés chargés d’informer la clientèle",7.2,6.5,14.5,1.5,23.0,90.7,5.4,14,,58.2,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,64,Employés des services comptables et d’approvisionnement (CH-ISCO-19 : 43),43,Employés des services comptables et d’approvisionnement,2.8,1.9,7.0,2.1,20.5,84.1,4.4,120,,40.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,64,Employés des services comptables et d’approvisionnement (CH-ISCO-19 : 43),431,Employés des services comptables et financiers,2.4,2.0,3.4,3.8,21.6,97.6,5.3,39,,40.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,64,Employés des services comptables et d’approvisionnement (CH-ISCO-19 : 43),432,"Employés d’approvisionnement, d’ordonnancement et des transports",3.0,1.8,8.7,1.4,20.0,77.6,4.1,81,,40.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,65,Autres employés de type administratif (CH-ISCO-19 : 44),44,Autres employés de type administratif,2.9,6.7,5.8,2.6,20.8,91.4,5.2,64,,57.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,65,Autres employés de type administratif (CH-ISCO-19 : 44),"44100, 10, 30, 40, 50, 90, 91, 92",Autres employés de type administratif sip et assim.,3.1,7.3,5.9,2.9,19.1,94.1,5.0,47,,57.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,65,Autres employés de type administratif (CH-ISCO-19 : 44),44120,Employés de service du courrier,1.2,6.0,5.1,-0.2,32.6,72.0,5.3,9,,57.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,65,Autres employés de type administratif (CH-ISCO-19 : 44),44160,"Employés, service du personnel",3.7,4.0,6.1,4.4,16.9,99.3,5.3,7,,57.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,66,"Personnel des services directs aux particuliers (CH-ISCO-19 : 50, 51)","50, 51",Personnel des services directs aux particuliers,4.7,3.4,13.7,1.6,21.9,76.2,4.5,239,,62.2,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,66,"Personnel des services directs aux particuliers (CH-ISCO-19 : 50, 51)","500, 51610, 20, 30, 50, 90",Autre personnel des services directs aux particuliers,0.7,0.4,6.8,0.8,23.2,91.8,4.7,5,,62.2,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,66,"Personnel des services directs aux particuliers (CH-ISCO-19 : 50, 51)",511,Agents d’accompagnement et assim. (transports et tourisme),1.1,0.2,10.9,1.1,19.5,93.0,4.6,11,,62.2,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
